symbol	probe_id
CFLAR	237367_x_at
C3orf35	237368_at
RAB20	237373_at
FAM75D1	237378_at
PHRF1	237379_at
GLT25D2	237382_at
LOC100506126	237385_at
LOC100507160	237391_at
FGF14-IT1	237392_at
TPBGL	237393_at
CYP4Z1	237395_at
ATP5S	237400_at
ACTN1	237401_at
GFI1B	237403_at
LINGO3	237405_at
NEK6	237406_at
HS1BP3	237407_at
DCUN1D1	237408_at
ADAMTS6	237411_at
MAPK10	237413_at
F7	237414_at
RCBTB1	237417_at
CDK5RAP2	237418_at
ODF2L	237420_at
RSPO4	237423_at
LOC100505890	237425_at
SP100	237426_at
C5orf48	237428_at
LOC100506882	237431_at
MSANTD1	237434_x_at
ADARB2	237437_s_at
USP43	237439_at
KIF13A	237444_at
C22orf45	237447_at
SP8	237449_at
LOC389332	237450_at
ZNF529	237453_at
EIF3B	237457_at
C14orf182	237460_x_at
NLRP7	237461_at
ZFPM1	237463_at
USP53	237465_at
HHIP	237466_s_at
TOP2A	237469_at
DOCK7	237470_at
LOC154822	237471_at
SOX1	237472_at
PPIEL	237473_at
CCDC152	237475_x_at
PDCL2	237477_at
LOC399900	237478_at
ACAD10	237481_at
C12orf69	237484_at
SRSF3	237485_at
IL22RA2	237493_at
MPP7	237495_at
NEDD4L	237498_at
CRLS1	237502_at
SLC5A8	237503_at
INTS10	237504_at
TMEM177	237506_at
KRT73	237507_at
MYNN	237510_at
PRSS58	237513_at
LOC100507274	237514_at
TMEM56	237515_at
LOC100507143	237529_at
GCFC2	237531_at
NRXN1	237535_x_at
MAPT-AS1	237536_at
LOC100506286	237543_at
LOC100505817	237552_at
LZTFL1	237553_at
CARS2	237555_at
LOC100996462	237558_at
GPR55	237559_at
MRPS5	237560_at
GCC2	237565_at
STAB2	237567_at
UGT3A1	237572_at
PCNP	237577_at
C4orf47	237585_at
LINC00173	237591_at
ZC2HC1B	237592_at
SEC1P	237598_at
LOC100507277	237601_at
C1orf100	237603_at
CD53	237606_at
FOXR1	237613_at
LOC285740	237614_at
LOC100506675	237617_at
FAM217A	237619_at
ODF3L2	237620_at
CST3	237623_at
IGKC	237625_s_at
FLJ10661	237630_s_at
LOC100128164	237635_at
PPP2R2A	237636_at
TMEM207	237639_at
METTL21D	237640_at
CTBP1-AS1	237642_at
PLEKHG5	237646_x_at
GHRL	237647_at
COPS4	237649_at
LINC00518	237651_x_at
PPP1R36	237654_at
WWC2	237656_at
FLJ40288	237659_at
UNC80	237660_at
LOC100506997	237661_at
LOC646522	237662_at
XRRA1	237666_at
LOC100507201	237668_at
LOC284801	237670_at
TRIM66	237679_at
LOC100507461	237684_at
LOC339760	237685_at
RNF219	237686_at
LOC283737	237687_at
SARS	237689_at
GPR115	237690_at
ENO3	237691_x_at
LOC100506403	237697_at
LINC00427	237699_at
C12orf54	237701_at
RBM45	237702_at
STXBP4	237706_at
LOC100507513	237709_at
ZNF705G	237711_at
LOC100507562	237712_at
AKNA	237715_at
EIF4E	237718_at
RGS7BP	237719_x_at
ASB4	237720_at
FLI1	237722_at
SMC5	237725_x_at
LOC100505676	237729_at
LOC100130700	237730_at
LOC154092	237731_at
PRR9	237732_at
LOC100506907	237734_s_at
LOC100289026	237737_at
SLC25A36	237741_at
TSC22D1-AS1	237745_at
SRSF11	237746_at
LOC100507281	237747_at
SCGB2B2	237748_at
XPNPEP3	237750_at
IL21R	237753_at
WDR16	237755_s_at
PHOSPHO2	237756_at
LOC100505685	237758_at
CD48	237759_at
NEK6	237761_at
SLC25A47	237765_at
ATP9B	237766_at
ZADH2	237776_at
PFKFB1	237777_at
LOC100505711	237779_at
HORMAD2	237781_at
PLAC8L1	237783_at
SUB1	237784_at
ASB14	237785_at
MAGI2	237786_at
LOC100996263	237787_at
SCN8A	237790_at
C20orf78	237793_at
SP2	237795_s_at
DNM1L	237797_at
SLC22A12	237799_at
LOC100506088	237801_at
XKR4	237802_at
DNAH11	237804_at
LOC729296	237805_at
SPATA12	237807_at
ST7-AS2	237808_at
CLDN6	237810_at
PCBP2	237813_at
SSR3	237817_at
CREB3L2	237819_at
SRRM4	237828_at
MMAA	237831_x_at
SNCAIP	237833_s_at
LOC388948	237840_at
MAP7D3	237842_at
NTN1	237847_at
LOC100996671	237848_at
KRTAP10-12	237853_x_at
ZNF777	237855_at
RAP1GDS1	237856_at
MTUS2	237858_s_at
RBMS3	237860_at
LOC100506105	237861_at
LOC100506189	237862_at
TMPO	237863_at
PID1	237866_at
A2LD1	237869_at
NQO2	237870_at
LOC100996902	237871_x_at
LOC100505697	237872_at
TRPM7	237884_x_at
SOX21-AS1	237885_at
MDM2	237891_at
C3orf22	237894_at
NODAL	237896_at
LOC100506374	237899_at
KLHDC4	237900_at
KRT25	237905_at
ADAM6	237909_at
FAM92A1	237910_x_at
LOC100506348	237913_at
LOC100130460	237915_at
NBPF8	237917_at
RFFL	237919_at
SYCP2	237920_at
C17orf50	237929_at
EPHA5	237939_at
SNRK-AS1	237942_at
LRRFIP1	237944_at
ARHGEF40	237954_x_at
C5orf58	237955_at
LOC643711	237957_at
HAL	237967_at
ATL2	237968_at
ABHD12B	237974_at
LOC100505986	237975_at
LOC100996349	237977_at
LINC00347	237980_at
CMYA5	237981_at
EIF1B	237988_at
IGFBP1	237989_at
CACTIN	237990_x_at
CHCHD5	237993_at
RIMBP2	237995_at
KCTD6	238001_at
GOLIM4	238002_at
HEPACAM	238003_at
PGBD2	238004_at
SIN3A	238005_s_at
ZNF271	238007_at
PRR18	238008_at
C1orf174	238010_at
DPP7	238012_at
PLEKHA2	238013_at
TMEM194B	238014_at
C4orf46	238015_at
LOC100507507	238016_s_at
SDR16C5	238017_at
FAM150B	238018_at
PLIN5	238019_at
PSMC2	238020_at
CRNDE	238021_s_at
MLKL	238025_at
RPL35A	238026_at
SPATA24	238027_at
C6orf132	238028_at
SLC16A14	238029_s_at
ZNF268	238030_at
HEXDC	238033_at
CANX	238034_at
SP3	238035_at
LMLN	238037_at
LOC728769	238039_at
TCF12	238041_at
ARID1B	238043_at
TMEM65	238045_at
PWWP2B	238046_x_at
ARHGAP36	238047_at
CLASP2	238048_at
GRAMD3	238049_at
ANTXR2	238050_at
PWWP2B	238051_x_at
DHRSX	238053_at
ADPRHL1	238054_at
LOC100505549	238055_at
SDHC	238056_at
USP45	238057_at
LOC150381	238058_at
B4GALNT4	238060_s_at
LGI3	238061_at
GPIHBP1	238062_at
TMEM154	238063_at
TPM3	238065_at
RBP7	238066_at
TBC1D8B	238067_at
CHD1L	238070_at
ELAVL4	238073_at
WDR27	238074_at
CHEK1	238075_at
GATAD2B	238076_at
KCTD6	238077_at
SEC22A	238078_at
TPM3	238079_at
B4GALNT4	238080_at
WDFY3-AS2	238081_at
PARP10	238083_at
PCGF3	238084_at
LOC100129617	238086_at
RTCA	238087_at
MAN2C1	238089_at
HGSNAT	238090_at
LOC100506388	238091_at
LOC100129722	238093_at
GATA5	238095_at
LOC284023	238096_at
GAS6-AS1	238097_at
AAK1	238100_at
BEND4	238101_at
BTBD19	238102_s_at
LOC100505989	238103_at
WNT7B	238105_x_at
PPP6R2	238110_at
SDCCAG3	238111_at
LOC283177	238112_at
PCMTD1	238114_at
DNAJC18	238115_at
DYNLRB2	238116_at
PPOX	238117_at
RPH3AL	238120_at
GK5	238121_at
RBM12B	238122_at
GABRQ	238123_at
MYOM3	238124_at
ADAMTS16	238125_at
GAS6-AS1	238127_at
TMEM200C	238128_at
NFATC2IP	238130_at
PHC2	238131_at
AGTRAP	238135_at
SHISA7	238136_at
ARV1	238140_at
LOC100996246	238141_s_at
LYPD8	238143_at
ZNF496	238145_at
TRIM46	238147_at
ZNF818P	238148_s_at
C11orf95	238152_at
PDE6B	238153_at
CEP70	238154_at
MEIG1	238158_at
ACOT12	238160_at
C17orf51	238166_s_at
TM4SF1	238168_at
SLC25A30	238171_at
TCEA2	238173_at
RAPGEF2	238176_at
SLC6A19	238177_at
LOC100506268	238179_at
C2orf57	238187_at
C1orf148	238188_at
SIN3A	238189_at
TUFM	238190_at
LOC285095	238196_at
GATA5	238197_at
COX3	238199_x_at
LOC100505786	238201_at
DCAF12L1	238205_at
RXFP1	238206_at
C3orf78	238207_at
LOC643714	238211_at
LRRC69	238214_at
SLC6A18	238215_at
OOEP	238218_at
C12orf50	238219_at
KDM6A	238220_at
GKN2	238222_at
FAM70B	238226_at
COG3	238228_at
TMEM67	238229_at
MAN2C1	238230_x_at
NFYC	238231_at
LOC100130964	238237_at
WDR27	238239_at
LOC100144602	238241_at
LINC00535	238244_at
ENPP7	238245_at
MTL5	238246_at
UMOD	238248_at
WDR72	238253_at
ZNF677	238254_at
MLLT10	238257_at
WBSCR28	238258_at
ADSSL1	238259_at
SPDYA	238262_at
EPHA1-AS1	238263_at
TPMT	238272_at
HAP1	238275_at
CYB5RL	238280_at
LINC00635	238283_at
LOC100506154	238284_at
SOX5	238285_at
SPG7	238286_at
SLC7A13	238287_at
UFL1	238291_at
TEFM	238295_at
GLIPR1L1	238296_at
LOC100507058	238298_at
DAZAP2	238300_s_at
STT3B	238303_at
B4GALT3	238312_s_at
ZNF567	238315_s_at
LOC644090	238319_at
NEAT1	238320_at
TEAD2	238321_at
GATAD2A	238324_at
ODF3B	238325_s_at
MPRIP	238328_at
SPRN	238331_at
ANKRD29	238332_at
SPRN	238333_s_at
DNAJC21	238335_at
DCAF8	238338_at
LRIG1	238339_x_at
DCAF8	238340_at
SLC38A10	238345_at
TGS1	238346_s_at
SLC38A10	238347_at
UBN2	238349_at
RASL11A	238353_at
RBM39	238355_at
DOCK11	238356_at
RBM39	238357_at
LINC00672	238359_at
GLI4	238364_x_at
C1orf228	238365_s_at
H1FNT	238373_at
LOC100505564	238376_at
LINC00226	238380_s_at
C6orf58	238383_at
LINC00226	238387_s_at
ENDOV	238400_at
SEZ6L2	238404_x_at
OXR1	238409_x_at
NREP	238411_x_at
RRN3P3	238412_at
ZC3H18	238416_x_at
PGM2L1	238417_at
SLC35B4	238418_at
PHLDB2	238419_at
TAOK1	238420_at
RC3H2	238421_at
LBX2-AS1	238422_at
SYTL3	238423_at
ADAL	238424_at
TMEM130	238426_at
GRPEL2	238427_at
KCNJ15	238428_at
TMEM71	238429_at
SLFN5	238430_x_at
DLGAP1-AS1	238432_at
SNX5	238433_at
SMCR8	238434_at
LOC100506661	238435_at
ZNF805	238436_s_at
CNOT6L	238438_at
ANKRD22	238439_at
CLYBL	238440_at
PRKAA2	238441_at
TFAM	238443_at
ZNF618	238444_at
MGAT5B	238445_x_at
GUSBP3	238446_at
RBMS3	238447_at
MRPL19	238448_at
LOC595101	238449_at
PFKFB2	238450_at
MPP7	238451_at
FCRLB	238452_at
FGFBP3	238453_at
ZNF540	238454_at
LOC100289230	238456_at
DGKE	238457_at
EFHA2	238458_at
SPATA6	238459_x_at
FAM83A	238460_at
EIF4E3	238461_at
UBASH3B	238462_at
LOC100506834	238463_at
ANKRD36	238464_at
SETD9	238465_at
TNRC6B	238468_at
OGFRL1	238469_at
SYS1	238470_at
FBXO9	238472_at
LOC100216545	238473_at
NUP43	238474_at
ALG10B	238475_at
CREBRF	238476_at
KIF1C	238477_at
BNC2	238478_at
DCUN1D5	238479_at
TTC39C	238480_at
MGP	238481_at
KLF7	238482_at
SSBP2	238483_at
IQCH-AS1	238485_at
FRS2	238486_at
GNL1	238487_at
PRKAA2	238489_at
KIAA2026	238490_at
LOC100506161	238491_at
ZNF506	238493_at
TRAF3IP1	238494_at
TMEM136	238497_at
SLC45A3	238499_at
EMP2	238500_at
LOC100506354	238503_at
C6orf57	238504_at
ADPRH	238505_at
LRRC58	238506_at
DBF4B	238508_at
CUL1	238509_at
ZNF720	238510_at
LOC440288	238511_at
PRRG4	238513_at
TMEM25	238514_at
NUDT16	238515_at
BMPR2	238516_at
KLF7	238517_at
GLYCTK	238518_x_at
DDI2	238519_at
TRERF1	238520_at
FGF12	238521_at
KLHL36	238523_at
DDX56	238525_at
RAB3IP	238526_at
UBR1	238528_at
NNT	238530_at
DPF3	238532_at
EPHA7	238533_at
LRRFIP1	238534_at
CEP152	238535_at
LOC286272	238536_at
ANKRD11	238538_at
HPS3	238539_at
LOC401320	238540_at
C21orf58	238541_at
ULBP2	238542_at
MDGA1	238543_x_at
BRD7	238545_at
SLC8A1	238546_at
HEXIM2	238547_at
CBFA2T2	238549_at
RUFY2	238550_at
FUT11	238551_at
CYB5B	238554_at
LOC100144603	238557_at
CALCOCO2	238560_at
UTP23	238561_s_at
FAM171B	238564_at
ZNF334	238566_at
SGPP2	238567_at
STK16	238572_at
SLC25A51	238574_at
OSBPL6	238575_at
MOCOS	238576_at
TSHZ2	238577_s_at
TMEM182	238578_at
C9orf85	238579_at
GBP5	238581_at
C21orf2	238582_at
MSRB3	238583_at
IQCA1	238584_at
GTDC1	238585_at
UBASH3B	238587_at
TMEM107	238590_x_at
HEXDC	238591_at
PDLIM3	238592_at
C11orf80	238593_at
DUSP8	238594_x_at
FRA10AC1	238596_at
ANKRD13C	238597_at
IRAK1BP1	238599_at
JAKMIP1	238600_at
PHKB	238601_at
DIS3L2	238602_at
LOC254559	238603_at
NOL4	238605_at
ZNF747	238606_at
ZNF296	238607_at
FAM200A	238609_at
ZAK	238613_at
ZNF430	238614_x_at
ERLIN2	238615_at
QDPR	238616_at
NF2	238618_at
FMN1	238621_at
RAP2B	238622_at
C1orf168	238625_at
ANKS6	238626_at
TRAPPC2L	238627_at
OPA3	238630_at
ZNF140	238631_at
LOC100505946	238632_at
EPC1	238633_at
C5orf28	238635_at
CACNA1C	238636_at
SLC37A2	238638_at
C1orf212	238640_at
C1orf126	238641_at
ANKRD13D	238642_at
MYSM1	238644_at
C14orf28	238647_at
PITPNC1	238649_at
WDR89	238650_x_at
LRIG2	238653_at
VSIG10L	238654_at
ACAD10	238655_at
UBXN10	238657_at
KIAA0141	238659_at
WDFY3	238660_at
LOC100130155	238661_at
ATPBD4	238662_at
GRIA4	238663_x_at
MGC12916	238664_s_at
TCF20	238667_at
PTGS1	238669_at
RAD18	238670_at
BTF3L4	238675_x_at
WDR36	238677_at
FLJ45340	238678_at
MESDC2	238679_at
GDPD1	238681_at
CCDC96	238682_at
ZNF524	238683_at
SETDB2	238684_at
FBXO3	238686_at
ZNF770	238687_x_at
TPM1	238688_at
GPR110	238689_at
SNHG10	238691_at
BTBD11	238692_at
PHC3	238693_at
DGKE	238694_at
RAB39B	238695_s_at
HNRNPA1L2	238696_at
CASK	238698_at
PIAS2	238700_at
C11orf92	238701_x_at
SPTSSB	238702_at
FAM207A	238703_at
PAPD4	238706_at
ZNF582-AS1	238708_at
ELP2	238709_at
ZNF148	238711_s_at
LOC646014	238715_at
LOC441528	238717_at
PPP2CA	238719_at
MDH1B	238721_at
NAPEPLD	238722_x_at
ATXN3	238723_at
IRF1	238725_at
ARHGEF11	238730_at
SETDB2	238731_at
COL24A1	238732_at
REV3L	238736_at
TCEANC2	238737_at
PSMD7	238738_at
IPMK	238739_at
FAM83A	238741_at
PXMP4	238746_at
RAD18	238748_at
CCL28	238750_at
GPLD1	238752_at
NCS1	238753_at
PTCH1	238754_at
RASSF10	238755_at
GAS2L3	238756_at
DBF4B	238757_at
CCDC88A	238759_at
YARS	238760_at
ELK4	238761_at
MTHFD2L	238762_at
RBM20	238763_at
CSAD	238764_at
ATP6V1G1	238765_at
LOC100996592	238766_at
C2orf68	238768_at
KIAA1456	238770_at
ZNF207	238772_at
METTL15	238773_at
OBSL1	238776_x_at
ATMIN	238777_x_at
MPP7	238778_at
DCP2	238779_at
SREK1	238781_at
TMEM161B	238783_at
DPY19L2	238784_at
ANK3	238786_at
DENND1B	238787_at
LOC494150	238788_at
KANK1	238789_at
LOC374443	238790_at
ZNF100	238791_at
PCNX	238792_at
TIGD7	238793_at
SFR1	238794_at
FAM208B	238795_at
TRIM11	238797_at
TAPT1	238798_at
ATP5S	238799_at
ZCCHC6	238800_s_at
RBM33	238801_at
TYSND1	238802_at
HECTD2	238803_at
C11orf52	238805_at
GAPDHP62	238807_at
HOXA13	238808_at
C5orf51	238809_at
RFX3	238810_at
ATP11B	238811_at
APEX2	238813_at
SLC35C2	238814_at
LRRTM1	238815_at
PSEN1	238816_at
RIMBP2	238817_at
KIAA1429	238818_at
ZNF347	238819_at
TMEM229B	238820_at
CSTF2	238821_at
FMNL3	238823_at
ACRC	238825_at
SH3RF2	238827_at
KIAA1919	238828_at
SOS2	238830_at
TMEM33	238831_at
KLHL34	238832_at
LOC729088	238833_at
MYLK3	238834_at
AVPR1A	238835_at
PHF8	238837_at
TCERG1	238838_at
OTX1	238839_at
LRRFIP1	238840_at
PTPDC1	238841_at
C10orf12	238842_at
NPHP1	238843_at
SLC30A4	238845_at
TNFRSF11A	238846_at
HOXD10	238847_at
OTUD4	238848_at
ACY1	238849_at
LINC00461	238850_at
ANKRD13A	238851_at
RAB3IP	238853_at
AHNAK	238855_at
PANK2	238856_s_at
ATE1	238857_at
TIFA	238858_at
C6orf130	238860_at
SSBP2	238861_at
MFSD4	238862_at
VWA3A	238864_at
PABPC4L	238865_at
C19orf68	238866_at
TMEM182	238867_at
UACA	238868_at
KCNK9	238870_at
MLLT4	238871_at
LOC100128239	238872_at
LOC100506860	238874_at
EYA4	238877_at
ARX	238878_at
DCUN1D1	238879_at
GTF3A	238880_at
KIAA1549	238885_at
TMED10	238886_at
LOC100630918	238887_at
AGBL5	238889_at
BRWD1	238890_at
LOC338758	238893_at
LRRC28	238897_at
LOC100505633	238901_at
UBXN2B	238903_at
RHOJ	238905_at
ZNF780A	238907_at
CALU	238908_at
S100A10	238909_at
STARD10	238911_at
C9orf85	238912_x_at
DCC	238914_at
LOC400027	238916_at
DENND5B	238917_s_at
LOC644794	238921_at
SPOP	238923_at
SNTB2	238925_at
SRSF8	238929_at
PPM1N	238930_at
METTL16	238931_at
RPS27L	238935_at
TMEM178B	238936_at
ZNF420	238937_at
ADD1	238939_at
KLF12	238940_at
TRIM50	238941_at
FIBCD1	238943_at
ZNF404	238944_at
MFSD3	238947_at
TM9SF1	238948_at
RNF145	238949_at
TNFRSF9	238950_at
ZNF829	238952_x_at
LOC100506325	238953_at
RFTN2	238955_at
EFNA2	238956_at
UBE2E1	238958_at
LARP4	238959_at
FNDC3A	238961_s_at
ZNF681	238962_at
FIGN	238964_at
C21orf2	238965_at
CELF4	238966_at
C3orf55	238969_at
TSNAX	238973_s_at
C2orf69	238974_at
MMAB	238975_at
MCM6	238977_at
LMBRD2	238978_at
ENTHD2	238980_x_at
TMEM223	238981_at
DENR	238982_at
NSUN7	238983_at
REG4	238984_at
CSRNP3	238985_at
FLJ43663	238986_at
B4GALT1	238987_at
C1GALT1C1	238989_at
TRIM61	238990_x_at
ASB1	238991_at
POLI	238992_at
MATR3	238993_at
OTUD7B	238994_at
SULT1A1	238995_at
ALDOA	238996_x_at
PSORS1C3	238997_at
OTUD1	238998_x_at
BRD4	239000_at
MGST1	239001_at
ASPM	239002_at
SQSTM1	239004_at
FLJ39739	239005_at
SLC26A7	239006_at
ZNF616	239007_at
FTX	239008_at
KIAA0754	239009_at
DUXAP10	239010_at
PRKCE	239011_at
RNF144B	239012_at
SEC22C	239013_at
CCAR1	239014_at
THAP7-AS1	239015_at
DNAJC30	239018_at
KLF12	239019_at
FUT10	239020_at
TLR6	239021_at
ZNF148	239024_at
AGAP3	239026_x_at
DOCK8	239027_at
LYPD6	239028_at
TMCC1	239029_at
SSTR2	239031_at
CXorf24	239034_at
MTHFR	239035_at
GNAS	239037_at
C1orf52	239038_at
HNRNPD	239040_at
HIST1H2AK	239041_at
TSR1	239042_at
ZNF404	239043_at
ITFG1	239044_at
FAM122C	239047_at
FLJ31813	239051_at
HNRNPD	239052_at
SFMBT1	239054_at
FLJ43663	239055_at
SEC22C	239056_at
LMOD2	239057_at
FOXC2	239058_at
DNAH1	239059_at
TPRXL	239061_at
LOC100131096	239062_at
PANX2	239067_s_at
GNL1	239068_at
RBBP4	239071_at
ANKFY1	239073_at
GRAPL	239074_at
SEPT7P2	239076_at
CSGALNACT2	239077_at
BROX	239078_at
ADAM7	239079_at
FZD3	239082_at
ZNF786	239083_at
SNAP29	239084_at
JDP2	239085_at
ANKS4B	239087_at
FAM161A	239090_at
ITGA8	239092_at
HOGA1	239093_at
LOC730961	239094_at
FRRS1L	239097_at
KCNRG	239098_at
POLR2M	239099_at
PCNX	239100_x_at
ITCH	239101_at
CA5BP1	239106_at
ZNF280D	239107_at
FAR2	239108_at
PRDM8	239111_at
LOC100507468	239113_at
SERGEF	239114_at
ANKRD10	239116_at
KCNA2	239118_at
DNAJC3-AS1	239119_at
C1orf126	239120_at
TSC22D1	239123_at
SLC25A5-AS1	239125_at
CIRBP-AS1	239126_at
LOC100288860	239127_at
TMEM221	239128_at
MIR101-1	239130_at
NOS1	239132_at
CTDSPL2	239133_at
CPPED1	239135_at
LOC728978	239136_at
C6orf223	239137_x_at
NAA50	239138_at
CPNE9	239139_at
LOC100126784	239141_at
RFESD	239142_at
RNF138	239143_x_at
B3GAT2	239144_at
ZNF414	239145_at
CLDND1	239146_at
ARSK	239147_at
MARVELD3	239148_at
SNTN	239150_at
LOC399753	239151_at
HOTAIR	239153_at
CXADR	239155_at
ZSCAN12P1	239157_at
GOSR2	239159_at
FDX1	239161_at
DAPK1-IT1	239162_at
UBE2B	239163_at
LOC150622	239168_at
RDM1	239169_at
ACTR3	239170_at
MDFIC	239172_x_at
INADL	239173_at
LOC100505912	239174_at
IRGQ	239177_at
FGF9	239178_at
LOC100507419	239180_at
HOXD-AS1	239182_at
ANGPTL1	239183_at
ABCA9	239185_at
MGC39372	239186_at
DCAF16	239187_at
PPP2R3C	239188_at
CASKIN1	239189_at
VRK3	239190_at
PARD3B	239192_at
FUBP3	239193_at
DNAJC30	239194_at
ANKRD22	239196_at
EZH1	239197_s_at
CDK15	239201_at
RAB3B	239202_at
C7orf53	239203_at
ZNF75A	239204_at
CR1L	239206_at
KDM5C	239207_at
YBEY	239208_s_at
LTV1	239212_at
SERPINB1	239213_at
LOC100130458	239214_at
TEKT1	239216_at
ABCC3	239217_x_at
PDE1C	239218_at
AURKB	239219_at
GPR123	239221_at
C9orf9	239222_at
FBXL20	239223_s_at
RTKN	239226_at
PHEX	239229_at
HES5	239230_at
MSI2	239232_at
CCDC88A	239233_at
LOC100506776	239237_at
SLC25A5-AS1	239242_at
ZNF638	239243_at
FARP1	239246_at
CD99P1	239247_at
SDCBP2-AS1	239248_at
ZNF542	239250_at
COX7B	239252_at
CCDC40	239254_at
MOV10L1	239257_at
ZNF557	239259_at
CORIN	239260_at
LOC100506813	239263_at
SLC35G1	239265_at
NEK6	239267_at
NDUFS1	239268_at
PLCXD3	239270_at
SMAD2	239271_at
MMP28	239272_at
LOC730102	239279_at
ZDHHC14	239281_at
CCDC41	239282_at
TMED5	239283_at
CDH11	239286_at
TNIK	239288_at
FAN1	239289_x_at
FRMPD4	239290_at
NRSN1	239293_at
SRSF12	239295_at
KIAA1456	239297_at
DDI1	239299_at
PIK3C3	239300_at
LOC100506922	239302_s_at
PIWIL2	239303_at
MFSD4	239304_at
MYH11	239307_at
DYRK1A	239308_at
DLX6	239309_at
LOC401320	239313_at
NHLRC3	239314_at
FAM115C	239315_at
METTL12	239316_at
CEACAM21	239317_at
FAM118B	239318_at
LOC728342	239319_at
LRRC4B	239320_at
LOC441454	239321_at
CEP41	239322_at
LOC100216546	239323_at
DNAJC27-AS1	239325_at
DCAF12L2	239330_at
LOC100506373	239332_at
ESYT2	239334_at
ZNF710	239335_at
THBS1	239336_at
LOC400768	239337_at
DGKZ	239342_at
LOC728705	239343_at
SLC19A3	239345_at
C1QTNF7	239349_at
MARVELD3	239350_at
FKBP3	239351_at
SLC6A15	239352_at
STK32A	239353_at
GMCL1	239355_at
DOCK9-AS2	239356_at
ATP2B2	239357_at
MARCH11	239359_at
ETV6	239364_at
BDNF	239367_at
LCN8	239369_at
LOC100505633	239370_at
TRIM65	239374_at
EIF1AD	239377_at
PITRM1	239378_at
C5orf27	239380_at
KLK7	239381_at
HPS1	239382_at
FLJ44342	239384_at
TFG	239385_at
HAVCR1P1	239386_at
GTDC1	239390_at
FAM120AOS	239391_at
POGK	239392_s_at
SLC6A2	239394_at
ARRDC3-AS1	239395_at
ARHGEF7	239397_at
KLHL31	239398_at
FLJ45513	239400_at
CCDC120	239403_at
ZNF193	239406_at
IRF5	239412_at
CEP152	239413_at
MAP9	239415_at
FBXL6	239416_at
C6orf52	239417_x_at
PTPRA	239419_at
LOC100507267	239420_at
DLGAP1-AS1	239421_at
GPC2	239422_at
DCUN1D5	239425_at
SLC2A8	239426_at
SLAMF1	239427_at
IGFL1	239430_at
FLJ31306	239432_at
LRRC8E	239433_at
SHROOM1	239435_x_at
CHORDC1	239436_at
RAPGEF6	239438_at
AFF4	239439_at
LOC100506858	239440_at
ZNF780A	239441_at
CEP68	239442_at
PCDHB6	239443_at
LOC728024	239444_at
DCBLD2	239446_x_at
TRA2B	239447_at
SCARF2	239454_at
ATP8B3	239457_at
ALS2CR12	239458_at
CYP19A1	239459_s_at
GALNTL2	239461_at
ZNF284	239462_at
LOC344595	239466_at
MKX	239468_at
C15orf56	239470_at
LRRC28	239471_at
MAP6D1	239473_x_at
ACPL2	239475_at
EFHB	239477_at
FAM133A	239481_at
ZNF708	239482_x_at
TRPM7	239484_at
CDH4	239485_at
FAM98A	239487_at
PPM1L	239488_at
COA1	239490_at
CERS5	239491_at
SEC14L4	239492_at
RPL7	239493_at
DNAH2	239499_at
EFCAB1	239500_at
LINC00608	239506_s_at
CCDC108	239508_x_at
FLJ16779	239509_at
SRSF4	239511_s_at
C22orf45	239513_at
LOC100505784	239514_at
MFI2-AS1	239521_at
IL12RB1	239522_at
TUSC5	239523_at
TSSK6	239524_at
CTTNBP2NL	239525_at
PTPN1	239526_x_at
RAB3GAP1	239527_at
PROM2	239528_at
C5orf20	239529_at
ADD2	239530_at
GPR155	239533_at
ST8SIA2	239537_at
ZRANB3	239538_at
ITPR3	239542_at
LOC100131053	239546_at
HS3ST6	239547_at
NEGR1	239548_at
RORA	239550_at
VWDE	239552_at
LOC729420	239553_at
LOC645513	239556_at
MTHFD2L	239562_at
LOC100128198	239564_at
LOC100128292	239565_at
PLEKHH2	239568_at
FLJ31485	239569_at
RAB1A	239570_at
GJA3	239572_at
OPALIN	239575_at
MTUS1	239576_at
EPHX4	239579_at
GUCY1A3	239580_at
ARL10	239581_at
PML	239582_at
PSG5	239583_x_at
KAT2B	239585_at
FAM83A	239586_at
TMEM213	239593_at
LOC145837	239594_at
GPX2	239595_at
SLC30A7	239596_at
LPCAT2	239598_s_at
BRWD1-IT2	239602_at
GPR156	239607_at
LPCAT4	239608_at
LOC100240734	239612_at
SLC22A5	239615_at
REXO2	239616_at
GHRLOS	239617_at
SEC16B	239618_at
TTC23L	239620_at
TRAP1	239622_at
C5orf63	239623_at
TM9SF3	239626_x_at
TMED9	239627_at
CFLAR	239629_at
RBM14	239635_at
MCF2L	239636_at
RAB18	239637_at
LOC401320	239640_at
FLI1-AS1	239641_at
LOC100129516	239643_at
CHST13	239647_at
DCUN1D3	239648_at
NCKAP5	239650_at
ANAPC5	239651_at
CHD9	239654_at
LHFPL3-AS2	239656_at
FOXO6	239657_x_at
RALGAPA2	239660_at
TMCC1	239662_x_at
LARP1	239663_x_at
LOC441179	239665_at
PYGO2	239666_at
SLC3A1	239667_at
LOC283143	239675_at
FBRSL1	239676_x_at
WDR76	239680_at
ENTHD2	239681_at
CLYBL	239683_at
LOC283143	239685_at
LOC100505840	239686_at
SLX4	239687_at
SMC1A	239688_at
C12orf77	239691_at
SNX24	239693_at
TRIM7	239694_at
JAK1	239695_at
C3orf67	239697_x_at
ZNF710	239700_at
